,timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,SMA_20,EMA_50,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,RSI,STOCH_K,STOCH_D,STOCHRSI_K,STOCHRSI_D,MOM,WILLR,ROC,MFI,ATR,NATR,OBV,AD,ADOSC,CCI,CMO,TRIX,ULTOSC
0,2024-11-04 03:00:00,553.2,563.217,553.2,553.2,5.38,1730692799999,2976.81702,3,0,0,0,,,,,,,,,,,,,,,,,,,,5.38,-5.38,,,,,
1,2024-11-04 04:00:00,553.2,553.2,553.2,553.2,8.91,1730696399999,4929.01200,2,0,0,0,,,,,,,,,,,,,,,,,,,,5.38,-5.38,,,,,
2,2024-11-04 05:00:00,553.2,553.2,553.2,553.2,0.0,1730699999999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5.38,-5.38,,,,,
3,2024-11-04 06:00:00,553.2,553.2,553.2,553.2,7.33,1730703599999,4054.95600,4,0,0,0,,,,,,,,,,,,,,,,,,,,5.38,-5.38,,,,,
4,2024-11-04 07:00:00,553.2,553.2,553.2,553.2,0.17,1730707199999,94.04400,1,0,0,0,,,,,,553.2,553.2,553.2,,,,,,,,,,,,5.38,-5.38,,,,,
5,2024-11-04 08:00:00,553.2,553.2,553.2,553.2,0.0,1730710799999,0,0,0,0,0,,,,,,553.2,553.2,553.2,,,,,,,,,,,,5.38,-5.38,,,,,
6,2024-11-04 09:00:00,553.2,553.2,553.2,553.2,0.79,1730714399999,437.02800,9,0,0,0,,,,,,553.2,553.2,553.2,,,,,,,,,,,,5.38,-5.38,,,,,
7,2024-11-04 10:00:00,556.0,558.78,550.798,550.798,213.37,1730717999999,117816.98626,79,0,0,0,,,,,,554.6411999999905,552.7196,550.7980000000096,,,,,,,,,,,,-207.99,-218.75,,,,,
8,2024-11-04 11:00:00,550.798,550.798,550.798,550.798,0.0,1730721599999,0,0,0,0,0,,,,,,554.5926697449534,552.2392,549.8857302550466,,0.0,0.0,,,,,,,,,-207.99,-218.75,,,,,
9,2024-11-04 12:00:00,550.798,550.798,550.798,550.798,0.0,1730725199999,0,0,0,0,0,,,,,,554.1122697450028,551.7588,549.4053302549971,,0.0,0.0,,,,,,,,,-207.99,-218.75,-90.1933104808415,,,,
10,2024-11-04 13:00:00,561.49,561.49,550.798,550.798,1.89,1730728799999,1042.67384,3,0,0,0,,,,,,553.2000000001722,551.2783999999999,549.3567999998277,,0.0,0.0,,,-2.4020000000000437,,-0.4342010122921236,,,,-207.99,-220.64,-82.8821972115976,,,,
11,2024-11-04 14:00:00,550.798,550.798,550.798,550.798,0.0,1730732399999,0,0,0,0,0,,,,,,550.798,550.798,550.798,,0.0,0.0,,,-2.4020000000000437,,-0.4342010122921236,,,,-207.99,-220.64,-72.35654203676168,,,,
12,2024-11-04 15:00:00,556.545,556.545,550.798,550.798,52.02,1730735999999,28654.06365,6,0,0,0,,,,,,550.798,550.798,550.798,,0.0,0.0,,,-2.4020000000000437,,-0.4342010122921236,,,,-207.99,-272.65999999999997,-78.02454291644136,,,,
13,2024-11-04 16:00:00,550.798,550.798,550.798,550.798,2.48,1730739599999,1365.97904,2,0,0,0,,,,,,550.798,550.798,550.798,,0.0,0.0,,,-2.4020000000000437,-100.0,-0.4342010122921236,,,,-207.99,-272.65999999999997,-73.2501302839066,-115.16670446372707,,,
14,2024-11-04 17:00:00,550.798,550.798,550.798,550.798,0.0,1730743199999,0,0,0,0,0,,,,,,550.798,550.798,550.798,0.0,0.0,0.0,,,-2.4020000000000437,-100.0,-0.4342010122921236,95.91728451711997,1.7443571428571383,0.3166963465475797,-207.99,-272.65999999999997,-64.63785872660537,-93.33333333332412,-100.0,,
15,2024-11-04 18:00:00,550.798,550.798,550.798,550.798,95.9,1730746799999,52821.52820,1,0,0,0,,,,,,550.798,550.798,550.798,0.0,0.0,0.0,,,-2.4020000000000437,-100.0,-0.4342010122921236,99.08481631685507,1.6197602040816286,0.2940751789370384,-207.99,-272.65999999999997,-55.23848775074532,-77.77777777776652,-100.0,,
16,2024-11-04 19:00:00,550.798,550.798,550.798,550.798,0.0,1730750399999,0,0,0,0,0,,,,,,550.798,550.798,550.798,0.0,0.0,0.0,,,-2.4020000000000437,-100.0,-0.4342010122921236,99.08481631685507,1.5040630466472267,0.27306980901296424,-207.99,-272.65999999999997,-46.37160982873482,-66.66666666665984,-100.0,,
17,2024-11-04 20:00:00,550.798,550.798,550.798,550.798,159.89,1730753999999,88067.09222,2,0,0,0,,,,,,550.798,550.798,550.798,0.0,0.0,0.0,,,0.0,-100.0,0.0,99.08481631685507,1.3966299718867106,0.2535648226548954,-207.99,-272.65999999999997,-38.528649785300104,-58.333333333329556,-100.0,,
18,2024-11-04 21:00:00,550.798,550.798,550.002,550.002,2505.62,1730757599999,1379349.36893,27,0,0,0,,,,,,551.2756000003908,550.6388,550.0019999996091,0.0,0.0,0.0,,,-0.7960000000000491,-100.0,-0.1445175908409313,9.67864027169904,1.3537278310376633,0.24613143789252828,-2713.6099999999997,-2778.2799999999997,-829.0602888779586,-77.71620082974421,-100.0,,
19,2024-11-04 22:00:00,551.0,551.0,551.0,551.0,0.02,1730761199999,11.02000,1,0,0,0,551.609,,,,,551.3742411791254,550.6791999999999,549.9841588208744,29.392783488802372,33.333333333333336,11.111111111111112,,,0.20199999999999818,-91.31267409470715,0.036674061997321594,9.679291660672122,1.3283187002492622,0.24107417427391328,-2713.5899999999997,-2778.2799999999997,-1077.0904786087772,-32.29069726286554,-41.21443302239526,,
20,2024-11-04 23:00:00,551.0,551.0,551.0,551.0,0.0,1730764799999,0,0,0,0,0,551.499,,,,,551.4595952434294,550.7196,549.9796047565707,29.392783488802372,66.66666666666667,33.333333333333336,100.0,66.66666666666667,0.20199999999999818,-91.31267409470715,0.036674061997321594,9.679291660672122,1.2334387930886006,0.2238545903972052,-2713.5899999999997,-2778.2799999999997,-1080.640058170587,-26.911466886105273,-41.214433022395255,,
21,2024-11-05 00:00:00,551.0,551.0,550.002,550.002,228.96,1730768399999,126028.23796,4,0,0,0,551.3390999999999,,,,,551.4841190913373,550.5604000000001,549.6366809086628,21.92040763461601,66.66666666666667,55.555555555555564,74.57751540600748,91.52583846866916,-0.7960000000000491,-100.0,-0.1445175908409313,1.9408885201718795,1.2166217364394183,0.2212031477048117,-2942.5499999999997,-3007.24,-1056.7030627030922,-79.31390515650403,-56.159184730767976,,
22,2024-11-05 01:00:00,550.002,550.002,550.002,550.002,0.0,1730771999999,0,0,0,0,0,551.1791999999999,,,,,551.3790363053884,550.4012,549.4233636946117,21.92040763461601,33.333333333333336,55.555555555555564,74.57751540600748,83.05167693733831,-0.7960000000000491,-100.0,-0.1445175908409313,1.9408885201718795,1.1297201838366027,0.2054029228687537,-2942.5499999999997,-3007.24,-950.8467406751997,-103.76650582406313,-56.159184730767976,,
23,2024-11-05 02:00:00,550.002,550.002,550.002,550.002,0.0,1730775599999,0,0,0,0,0,551.0192999999999,,,,,551.3790363053884,550.4012,549.4233636946117,21.92040763461601,0.0,33.333333333333336,0.0,49.718343604004986,-0.7960000000000491,-100.0,-0.1445175908409313,1.9408885201718795,1.0490258849911311,0.19073128552098562,-2942.5499999999997,-3007.24,-821.1012688751348,-96.11301261330148,-56.159184730767976,,
24,2024-11-05 03:00:00,550.002,550.002,550.002,550.002,0.0,1730779199999,0,0,0,0,0,550.8593999999999,,,,,551.0000000001052,550.2016,549.4031999998948,21.92040763461601,0.0,11.111111111111114,0.0,24.859171802002493,-0.7960000000000491,-100.00000000000001,-0.1445175908409313,1.8739517665504282,0.9740954646346217,0.17710762226948662,-2942.5499999999997,-3007.24,-693.3780059682776,-111.92169736764133,-56.159184730768,,
25,2024-11-05 04:00:00,556.0,556.0,556.0,556.0,0.6,1730782799999,333.60000,6,0,0,0,550.9993999999999,,,,,556.0000000000172,551.2016,546.4031999999828,74.44285614381553,33.333333333333336,11.111111111111114,100.00000000000001,33.333333333333336,5.201999999999998,-8.329512456059279,0.944447873812182,1.8952742312872504,1.332945788589295,0.239738451185125,-2941.95,-3007.24,-578.09321605472,350.82912568462757,48.885712287631065,,
