,timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,SMA_20,EMA_50,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,RSI,STOCH_K,STOCH_D,STOCHRSI_K,STOCHRSI_D,MOM,WILLR,ROC,MFI,ATR,NATR,OBV,AD,ADOSC,CCI,CMO,TRIX,ULTOSC
0,2024-11-18 10:00:00,4.08,4.12,4.033,4.054,55513.0,1731927599999,225329.38850000,457,22640.6,92039.90290000,0,,,,,,,,,,,,,,,,,,,,55513.0,-28713.62068965521,,,,,
1,2024-11-18 11:00:00,4.05,4.065,4.019,4.019,124047.0,1731931199999,500453.92150000,982,29274.5,118719.66900000,0,,,,,,,,,,,,,,,,,,,,-68534.0,-152760.62068965522,,,,,
2,2024-11-18 12:00:00,4.019,4.019,4.019,4.019,33.0,1731934799999,132.62700000,1,0,0,0,,,,,,,,,,,,,,,,,,,,-68534.0,-152760.62068965522,,,,,
3,2024-11-18 13:00:00,4.019,4.019,4.019,4.019,0.0,1731938399999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,-68534.0,-152760.62068965522,,,,,
4,2024-11-18 14:00:00,4.065,4.065,4.019,4.019,660.0,1731941999999,2667.72000000,6,330.0,1341.45000000,0,,,,,,4.053999999999673,4.026000000000001,3.9980000000003275,,,,,,,,,,,,-68534.0,-153420.62068965522,,,,,
5,2024-11-18 15:00:00,4.019,4.019,4.019,4.019,0.0,1731945599999,0,0,0,0,0,,,,,,4.019,4.019,4.019,,,,,,,,,,,,-68534.0,-153420.62068965522,,,,,
6,2024-11-18 16:00:00,4.019,4.019,4.019,4.019,0.0,1731949199999,0,0,0,0,0,,,,,,4.019,4.019,4.019,,,,,,,,,,,,-68534.0,-153420.62068965522,,,,,
7,2024-11-18 17:00:00,4.065,4.065,4.065,4.065,1.5,1731952799999,6.09750000,1,1.5,6.09750000,0,,,,,,4.064999999999969,4.0282,3.9914000000000307,,,,,,,,,,,,-68532.5,-153420.62068965522,,,,,
8,2024-11-18 18:00:00,4.065,4.065,4.065,4.065,0.0,1731956399999,0,0,0,0,0,,,,,,4.082470611267252,4.0374,3.9923293887327485,,66.66666666666667,33.333333333333336,,,,,,,,,-68532.5,-153420.62068965522,,,,,
9,2024-11-18 19:00:00,4.065,4.065,4.065,4.065,0.0,1731959999999,0,0,0,0,0,,,,,,4.091670611267252,4.0466,4.001529388732748,,100.0,66.66666666666667,,,,,,,,,-68532.5,-153420.62068965522,-20326.829555455188,,,,
10,2024-11-18 20:00:00,4.019,4.065,4.019,4.019,295.2,1731963599999,1187.54040000,4,24.6,99.99900000,0,,,,,,4.091670611267252,4.0466,4.001529388732748,,66.66666666666667,77.77777777777777,,,-0.03500000000000014,,-0.8633448445979353,,,,-68827.7,-153715.82068965523,-16805.339753469016,,,,
11,2024-11-18 21:00:00,4.065,4.065,4.065,4.065,246.0,1731967199999,999.99000000,2,246.0,999.99000000,0,,,,,,4.092600000000355,4.0558,4.018999999999644,,66.66666666666667,77.77777777777777,,,0.04600000000000026,,1.1445633242100017,,,,-68581.7,-153715.82068965523,-13836.97212961386,,,,
