,timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,SMA_20,EMA_50,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,RSI,STOCH_K,STOCH_D,STOCHRSI_K,STOCHRSI_D,MOM,WILLR,ROC,MFI,ATR,NATR,OBV,AD,ADOSC,CCI,CMO,TRIX,ULTOSC
0,2024-11-04 03:00:00,0.08269,0.08269,0.08269,0.08269,45928.0,1730692799999,3797.7863200,2,22964,1898.8931600,0,,,,,,,,,,,,,,,,,,,,45928.0,0.0,,,,,
1,2024-11-04 04:00:00,0.08269,0.08269,0.08269,0.08269,0.0,1730696399999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,45928.0,0.0,,,,,
2,2024-11-04 05:00:00,0.08269,0.08269,0.08269,0.08269,0.0,1730699999999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,45928.0,0.0,,,,,
3,2024-11-04 06:00:00,0.08269,0.08269,0.08269,0.08269,0.0,1730703599999,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,45928.0,0.0,,,,,
4,2024-11-04 07:00:00,0.0818,0.0818,0.0818,0.0818,18788.0,1730707199999,1536.8584000,1,0,0,0,,,,,,0.08322399999999792,0.082512,0.08180000000000208,,,,,,,,,,,,27140.0,0.0,,,,,
5,2024-11-04 08:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730710799999,0,0,0,0,0,,,,,,0.08320601834843123,0.08233399999999999,0.08146198165156875,,,,,,,,,,,,27140.0,0.0,,,,,
6,2024-11-04 09:00:00,0.0818,0.0818,0.0818,0.0818,532.0,1730714399999,43.5176000,1,0,0,0,,,,,,0.08302801834843124,0.08215599999999999,0.08128398165156875,,,,,,,,,,,,27140.0,0.0,,,,,
7,2024-11-04 10:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730717999999,0,0,0,0,0,,,,,,0.08268999999999792,0.081978,0.08126600000000207,,,,,,,,,,,,27140.0,0.0,,,,,
8,2024-11-04 11:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730721599999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,,0.0,0.0,,,,,,,,,27140.0,0.0,,,,,
9,2024-11-04 12:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730725199999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,,0.0,0.0,,,,,,,,,27140.0,0.0,0.0,,,,
10,2024-11-04 13:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730728799999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,,0.0,0.0,,,-0.0008900000000000019,,-1.0763091063006436,,,,27140.0,0.0,0.0,,,,
11,2024-11-04 14:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730732399999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,,0.0,0.0,,,-0.0008900000000000019,,-1.0763091063006436,,,,27140.0,0.0,0.0,,,,
12,2024-11-04 15:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730735999999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,,0.0,0.0,,,-0.0008900000000000019,,-1.0763091063006436,,,,27140.0,0.0,0.0,,,,
13,2024-11-04 16:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730739599999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,,0.0,0.0,,,-0.0008900000000000019,-99.99999999999999,-1.0763091063006436,,,,27140.0,0.0,0.0,-46.66666666666744,,,
14,2024-11-04 17:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730743199999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,,,0.0,-99.99999999999999,0.0,0.0,6.35714285714287e-05,0.07771568285015734,27140.0,0.0,0.0,-42.424242424241584,-100.0,,
15,2024-11-04 18:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730746799999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,,,0.0,-99.99999999999999,0.0,0.0,5.903061224489808e-05,0.07216456264657467,27140.0,0.0,0.0,-38.888888888890655,-100.0,,
16,2024-11-04 19:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730750399999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,,,0.0,-99.99999999999999,0.0,0.0,5.4814139941691076e-05,0.06700995102896219,27140.0,0.0,0.0,-35.897435897439514,-100.0,,
17,2024-11-04 20:00:00,0.0818,0.0818,0.0818,0.0818,1098.0,1730753999999,89.8164000,4,0,0,0,,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0898844231570285e-05,0.062223525955464896,27140.0,0.0,0.0,0.0,-100.0,,
18,2024-11-04 21:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730757599999,0,0,0,0,0,,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.726321250074384e-05,0.057778988387217414,27140.0,0.0,0.0,0.0,-100.0,,
19,2024-11-04 22:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730761199999,0,0,0,0,0,0.08197800000000002,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.388726875069071e-05,0.05365191778813046,27140.0,0.0,0.0,0.0,-100.0,,
20,2024-11-04 23:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730764799999,0,0,0,0,0,0.08193350000000003,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075246383992709e-05,0.04981963794612114,27140.0,0.0,0.0,0.0,-100.0,,
21,2024-11-05 00:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730768399999,0,0,0,0,0,0.08188900000000005,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784157356564658e-05,0.046261092378541056,27140.0,0.0,0.0,0.0,-100.0,,
22,2024-11-05 01:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730771999999,0,0,0,0,0,0.08184450000000006,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5138604025243256e-05,0.042956728637216696,27140.0,0.0,0.0,0.0,-100.0,,
23,2024-11-05 02:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730775599999,0,0,0,0,0,0.08180000000000007,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262870373772588e-05,0.039888390877415504,27140.0,0.0,0.0,0.0,-100.0,,
24,2024-11-05 03:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730779199999,0,0,0,0,0,0.08180000000000007,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0298082042174033e-05,0.03703922010045725,27140.0,0.0,0.0,0.0,-100.0,,
25,2024-11-05 04:00:00,0.0818,0.0818,0.0818,0.0818,0.0,1730782799999,0,0,0,0,0,0.08180000000000007,,,,,0.0818,0.0818,0.0818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8133933324875887e-05,0.03439356152185316,27140.0,0.0,0.0,0.0,-100.0,,
